Date,VALUE,VOLUME
2018-06-29 16:12:43.517,186.5069,400.0
2018-06-29 16:12:43.521,186.505,500.0
2018-06-29 16:12:44.470,186.5,100.0
2018-06-29 16:12:44.470,186.5,100.0
2018-06-29 16:12:44.488,186.5,100.0
2018-06-29 16:12:44.488,186.5,25.0
2018-06-29 16:12:44.881,186.5099,5.0
2018-06-29 16:12:45.441,186.5184,63.0
2018-06-29 16:12:45.668,186.5,100.0
2018-06-29 16:12:46.492,186.51,10.0
2018-06-29 16:12:46.492,186.51,100.0
2018-06-29 16:12:46.492,186.51,100.0
2018-06-29 16:12:46.492,186.51,100.0
2018-06-29 16:12:46.492,186.51,100.0
2018-06-29 16:12:46.492,186.51,100.0
2018-06-29 16:12:46.494,186.51,100.0
2018-06-29 16:12:46.496,186.5069,300.0
2018-06-29 16:12:46.535,186.5169,100.0
2018-06-29 16:12:46.537,186.52,59.0
2018-06-29 16:12:46.537,186.52,25.0
2018-06-29 16:12:46.537,186.52,116.0
2018-06-29 16:12:46.537,186.52,200.0
2018-06-29 16:12:46.947,186.5,100.0
2018-06-29 16:12:46.947,186.5,100.0
2018-06-29 16:12:46.947,186.5,100.0
2018-06-29 16:12:47.807,186.5,1.0
2018-06-29 16:12:47.808,186.49,100.0
2018-06-29 16:12:47.808,186.49,100.0
2018-06-29 16:12:47.808,186.49,100.0
2018-06-29 16:12:47.937,186.5,1.0
2018-06-29 16:12:48.469,186.49,100.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,1.0
2018-06-29 16:12:48.471,186.5,99.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,1.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,100.0
2018-06-29 16:12:48.471,186.5,200.0
2018-06-29 16:12:48.801,186.5069,400.0
2018-06-29 16:12:48.805,186.5,600.0
2018-06-29 16:12:49.262,186.52,50.0
2018-06-29 16:12:51.773,186.5154,400.0
2018-06-29 16:12:51.773,186.5175,100.0
2018-06-29 16:12:51.778,186.5173,100.0
2018-06-29 16:12:51.778,186.52,54.0
2018-06-29 16:12:51.778,186.52,46.0
2018-06-29 16:12:51.779,186.5175,200.0
2018-06-29 16:12:51.779,186.5189,100.0
2018-06-29 16:12:52.617,186.5135,63.0
2018-06-29 16:12:53.237,186.5,6.0
2018-06-29 16:12:53.237,186.5,100.0
2018-06-29 16:12:53.237,186.5,35.0
2018-06-29 16:12:53.237,186.5,100.0
2018-06-29 16:12:53.237,186.49,1.0
2018-06-29 16:12:53.237,186.5,100.0
2018-06-29 16:12:53.237,186.49,64.0
2018-06-29 16:12:53.238,186.49,100.0
2018-06-29 16:12:53.238,186.49,300.0
2018-06-29 16:12:53.238,186.49,200.0
2018-06-29 16:12:53.238,186.49,200.0
2018-06-29 16:12:53.238,186.49,44.0
2018-06-29 16:12:53.239,186.5,100.0
2018-06-29 16:12:53.243,186.49,22.0
2018-06-29 16:12:53.249,186.49,100.0
2018-06-29 16:12:53.249,186.49,200.0
2018-06-29 16:12:53.470,186.5,100.0
2018-06-29 16:12:53.470,186.5,200.0
2018-06-29 16:12:53.488,186.5,15.0
2018-06-29 16:12:54.306,186.49,1.0
2018-06-29 16:12:54.306,186.49,100.0
2018-06-29 16:12:54.307,186.49,200.0
2018-06-29 16:12:54.307,186.49,100.0
2018-06-29 16:12:54.308,186.48,300.0
2018-06-29 16:12:54.308,186.48,300.0
2018-06-29 16:12:54.308,186.48,142.0
2018-06-29 16:12:54.471,186.49,26.0
2018-06-29 16:12:54.471,186.5,100.0
2018-06-29 16:12:54.471,186.5,100.0
2018-06-29 16:12:54.471,186.5,74.0
2018-06-29 16:12:54.471,186.5,100.0
2018-06-29 16:12:54.471,186.5,100.0
2018-06-29 16:12:54.471,186.5,300.0
2018-06-29 16:12:54.471,186.5,100.0
2018-06-29 16:12:54.471,186.5,400.0
2018-06-29 16:12:54.471,186.5,300.0
2018-06-29 16:12:55.805,186.5095,50.0
2018-06-29 16:12:55.819,186.51,10.0
2018-06-29 16:12:56.777,186.5,100.0
2018-06-29 16:12:56.778,186.5,100.0
2018-06-29 16:12:56.778,186.5,100.0
2018-06-29 16:12:58.423,186.4978,25.0
2018-06-29 16:12:58.468,186.5,200.0
2018-06-29 16:12:58.468,186.5,1.0
2018-06-29 16:12:58.468,186.5,100.0
2018-06-29 16:12:58.468,186.5,1.0
2018-06-29 16:12:58.468,186.5,498.0
2018-06-29 16:13:01.012,186.49,200.0
2018-06-29 16:13:01.012,186.49,1.0
2018-06-29 16:13:01.012,186.49,87.0
2018-06-29 16:13:01.012,186.49,113.0
2018-06-29 16:13:01.012,186.49,100.0
2018-06-29 16:13:01.013,186.49,100.0
2018-06-29 16:13:01.013,186.49,7.0
2018-06-29 16:13:01.013,186.49,67.0
2018-06-29 16:13:01.014,186.49,26.0
2018-06-29 16:13:01.014,186.49,72.0
2018-06-29 16:13:01.014,186.49,28.0
2018-06-29 16:13:02.339,186.48,7.0
2018-06-29 16:13:03.122,186.48,4.0
2018-06-29 16:13:03.305,186.49,9.0
2018-06-29 16:13:03.305,186.49,10.0
2018-06-29 16:13:03.306,186.49,95.0
2018-06-29 16:13:05.192,186.48,100.0
2018-06-29 16:13:05.192,186.48,1.0
2018-06-29 16:13:05.192,186.48,1.0
2018-06-29 16:13:05.192,186.48,100.0
2018-06-29 16:13:05.470,186.48,1.0
2018-06-29 16:13:05.474,186.49,100.0
2018-06-29 16:13:05.474,186.49,100.0
2018-06-29 16:13:05.474,186.49,99.0
2018-06-29 16:13:05.479,186.49,50.0
2018-06-29 16:13:05.959,186.49,66.0
2018-06-29 16:13:05.959,186.49,100.0
2018-06-29 16:13:05.959,186.49,100.0
2018-06-29 16:13:05.960,186.49,73.0
2018-06-29 16:13:05.960,186.49,100.0
2018-06-29 16:13:05.963,186.49,27.0
2018-06-29 16:13:05.963,186.49,707.0
2018-06-29 16:13:08.756,186.49,100.0
2018-06-29 16:13:08.933,186.49,1.0
2018-06-29 16:13:09.469,186.49,10.0
2018-06-29 16:13:09.474,186.5,100.0
2018-06-29 16:13:09.474,186.5,90.0
2018-06-29 16:13:09.983,186.4975,100.0
2018-06-29 16:13:09.984,186.4985,400.0
2018-06-29 16:13:09.987,186.4973,100.0
2018-06-29 16:13:09.988,186.5,100.0
2018-06-29 16:13:09.988,186.4975,300.0
2018-06-29 16:13:10.960,186.5,1.0
2018-06-29 16:13:10.997,186.49,100.0
2018-06-29 16:13:12.094,186.49,5.0
2018-06-29 16:13:12.827,186.4999,2.0
2018-06-29 16:13:13.470,186.5,100.0
2018-06-29 16:13:15.003,186.49,100.0
2018-06-29 16:13:15.003,186.49,25.0
2018-06-29 16:13:15.052,186.49,100.0
2018-06-29 16:13:15.052,186.49,100.0
2018-06-29 16:13:15.052,186.49,19.0
2018-06-29 16:13:15.052,186.49,75.0
2018-06-29 16:13:15.052,186.49,16.0
2018-06-29 16:13:17.470,186.49,100.0
2018-06-29 16:13:17.470,186.49,100.0
2018-06-29 16:13:17.470,186.49,100.0
2018-06-29 16:13:20.082,186.495,55.0
2018-06-29 16:13:21.470,186.49,10.0
2018-06-29 16:13:21.472,186.49,390.0
2018-06-29 16:13:22.542,186.49,2.0
2018-06-29 16:13:22.737,186.485,70.0
2018-06-29 16:13:23.797,186.48,100.0
2018-06-29 16:13:23.798,186.48,100.0
2018-06-29 16:13:23.798,186.48,100.0
2018-06-29 16:13:23.798,186.49,100.0
2018-06-29 16:13:24.210,186.47,1.0
2018-06-29 16:13:24.210,186.47,66.0
2018-06-29 16:13:24.210,186.47,234.0
2018-06-29 16:13:24.234,186.46,100.0
2018-06-29 16:13:24.247,186.46,100.0
2018-06-29 16:13:24.248,186.47,100.0
2018-06-29 16:13:24.289,186.47,100.0
2018-06-29 16:13:24.298,186.46,200.0
2018-06-29 16:13:24.298,186.46,300.0
2018-06-29 16:13:24.298,186.46,100.0
2018-06-29 16:13:24.299,186.46,100.0
2018-06-29 16:13:24.299,186.46,200.0
2018-06-29 16:13:24.301,186.45,10.0
2018-06-29 16:13:24.303,186.44,646.0
2018-06-29 16:13:24.306,186.44,421.0
2018-06-29 16:13:25.472,186.45,100.0
2018-06-29 16:13:25.616,186.47,20.0
2018-06-29 16:13:26.305,186.46,67.0
2018-06-29 16:13:26.454,186.46,33.0
2018-06-29 16:13:28.112,186.46,50.0
2018-06-29 16:13:29.469,186.46,10.0
2018-06-29 16:13:29.469,186.46,100.0
2018-06-29 16:13:29.469,186.46,100.0
2018-06-29 16:13:30.192,186.47,100.0
2018-06-29 16:13:30.192,186.47,100.0
2018-06-29 16:13:30.194,186.47,100.0
2018-06-29 16:13:30.194,186.47,100.0
2018-06-29 16:13:30.194,186.47,1.0
2018-06-29 16:13:30.194,186.47,10.0
2018-06-29 16:13:30.194,186.47,100.0
2018-06-29 16:13:31.291,186.474,600.0
2018-06-29 16:13:31.669,186.48,100.0
2018-06-29 16:13:31.670,186.48,100.0
2018-06-29 16:13:31.982,186.47,100.0
2018-06-29 16:13:31.982,186.47,100.0
2018-06-29 16:13:31.982,186.47,400.0
2018-06-29 16:13:31.982,186.47,100.0
2018-06-29 16:13:31.982,186.47,100.0
2018-06-29 16:13:31.982,186.47,471.0
2018-06-29 16:13:31.982,186.47,95.0
2018-06-29 16:13:31.982,186.47,100.0
2018-06-29 16:13:31.982,186.47,90.0
2018-06-29 16:13:31.983,186.47,95.0
2018-06-29 16:13:31.983,186.47,5.0
2018-06-29 16:13:32.236,186.47,1.0
2018-06-29 16:13:32.264,186.46,100.0
2018-06-29 16:13:32.264,186.46,99.0
2018-06-29 16:13:32.266,186.4601,100.0
2018-06-29 16:13:32.267,186.4601,99.0
2018-06-29 16:13:32.588,186.46,26.0
2018-06-29 16:13:32.974,186.46,74.0
2018-06-29 16:13:34.180,186.46,26.0
2018-06-29 16:13:34.180,186.46,10.0
2018-06-29 16:13:34.180,186.46,26.0
2018-06-29 16:13:34.182,186.47,100.0
2018-06-29 16:13:34.182,186.47,100.0
2018-06-29 16:13:34.183,186.47,100.0
2018-06-29 16:13:34.183,186.47,100.0
2018-06-29 16:13:34.183,186.47,100.0
2018-06-29 16:13:34.184,186.48,406.0
2018-06-29 16:13:34.190,186.48,100.0
2018-06-29 16:13:34.190,186.48,100.0
2018-06-29 16:13:34.190,186.48,200.0
2018-06-29 16:13:34.190,186.48,26.0
2018-06-29 16:13:34.190,186.48,45.0
2018-06-29 16:13:34.191,186.49,100.0
2018-06-29 16:13:34.191,186.49,222.0
2018-06-29 16:13:34.191,186.4701,84.0
2018-06-29 16:13:34.469,186.49,100.0
2018-06-29 16:13:34.469,186.49,396.0
2018-06-29 16:13:34.469,186.49,4.0
2018-06-29 16:13:34.568,186.49,100.0
2018-06-29 16:13:35.837,186.489,200.0
2018-06-29 16:13:36.840,186.47,50.0
2018-06-29 16:13:36.840,186.47,150.0
2018-06-29 16:13:36.840,186.47,1.0
2018-06-29 16:13:36.840,186.47,100.0
2018-06-29 16:13:36.840,186.47,1.0
2018-06-29 16:13:36.840,186.47,100.0
2018-06-29 16:13:36.929,186.4552,7.0
2018-06-29 16:13:37.038,186.457,8.0
2018-06-29 16:13:37.485,186.45,1.0
2018-06-29 16:13:37.485,186.45,1.0
2018-06-29 16:13:37.485,186.45,1.0
2018-06-29 16:13:37.485,186.45,100.0
2018-06-29 16:13:37.486,186.45,100.0
2018-06-29 16:13:38.054,186.44,100.0
2018-06-29 16:13:38.054,186.44,100.0
2018-06-29 16:13:38.055,186.43,100.0
2018-06-29 16:13:38.055,186.44,100.0
2018-06-29 16:13:38.055,186.43,200.0
2018-06-29 16:13:38.061,186.42,300.0
2018-06-29 16:13:38.061,186.42,100.0
2018-06-29 16:13:38.061,186.43,100.0
2018-06-29 16:13:38.061,186.42,100.0
2018-06-29 16:13:38.061,186.42,186.0
2018-06-29 16:13:38.061,186.42,100.0
2018-06-29 16:13:38.121,186.42,68.0
2018-06-29 16:13:38.138,186.42,200.0
2018-06-29 16:13:38.471,186.43,100.0
2018-06-29 16:13:38.471,186.43,100.0
2018-06-29 16:13:39.544,186.44,1.0
2018-06-29 16:13:39.546,186.44,10.0
2018-06-29 16:13:39.726,186.4449,999.0
2018-06-29 16:13:41.378,186.46,33.0
2018-06-29 16:13:41.385,186.45,100.0
2018-06-29 16:13:41.546,186.442,50.0
2018-06-29 16:13:42.471,186.46,10.0
2018-06-29 16:13:42.472,186.46,1.0
2018-06-29 16:13:42.472,186.46,89.0
2018-06-29 16:13:42.472,186.46,100.0
2018-06-29 16:13:42.473,186.46,10.0
2018-06-29 16:13:42.473,186.46,89.0
2018-06-29 16:13:42.584,186.4524,40.0
2018-06-29 16:13:43.873,186.4501,2.0
2018-06-29 16:13:44.291,186.46,10.0
2018-06-29 16:13:46.468,186.46,100.0
2018-06-29 16:13:47.204,186.4525,150.0
2018-06-29 16:13:47.505,186.47,100.0
2018-06-29 16:13:47.509,186.46,200.0
2018-06-29 16:13:48.021,186.46,100.0
2018-06-29 16:13:50.426,186.47,71.0
2018-06-29 16:13:50.427,186.47,2110.0
2018-06-29 16:13:50.434,186.465,800.0
2018-06-29 16:13:50.470,186.47,10.0
2018-06-29 16:13:50.470,186.47,200.0
2018-06-29 16:13:50.470,186.47,690.0
2018-06-29 16:13:50.470,186.47,29.0
2018-06-29 16:13:50.541,186.4675,1100.0
2018-06-29 16:13:50.886,186.4701,15.0
2018-06-29 16:13:52.826,186.47,1.0
2018-06-29 16:13:52.826,186.47,1.0
2018-06-29 16:13:52.828,186.47,48.0
2018-06-29 16:13:53.469,186.475,400.0
2018-06-29 16:13:56.481,186.4751,100.0
2018-06-29 16:13:56.802,186.47,100.0
2018-06-29 16:13:56.803,186.47,52.0
2018-06-29 16:13:56.805,186.47,100.0
2018-06-29 16:13:56.805,186.47,1.0
2018-06-29 16:13:56.805,186.47,7.0
2018-06-29 16:13:56.805,186.47,50.0
2018-06-29 16:13:56.807,186.477,100.0
2018-06-29 16:13:56.810,186.477,100.0
2018-06-29 16:13:58.600,186.4732,5.0
2018-06-29 16:13:59.468,186.475,400.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,10.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,80.0
2018-06-29 16:13:59.470,186.48,20.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,10.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.470,186.48,100.0
2018-06-29 16:13:59.471,186.48,100.0
2018-06-29 16:14:04.567,186.47,100.0
2018-06-29 16:14:06.123,186.4701,2.0
2018-06-29 16:14:06.329,186.49,4.0
2018-06-29 16:14:06.330,186.49,10.0
2018-06-29 16:14:06.330,186.49,4.0
2018-06-29 16:14:06.330,186.49,32.0
2018-06-29 16:14:06.330,186.49,68.0
2018-06-29 16:14:06.330,186.49,10.0
2018-06-29 16:14:06.331,186.49,200.0
2018-06-29 16:14:07.717,186.4801,9.0
2018-06-29 16:14:08.617,186.49,100.0
2018-06-29 16:14:08.800,186.4994,85.0
2018-06-29 16:14:09.723,186.4801,2.0
2018-06-29 16:14:10.518,186.5,27.0
2018-06-29 16:14:10.518,186.49,10.0
2018-06-29 16:14:10.864,186.4801,33.0
2018-06-29 16:14:15.390,186.49,50.0
2018-06-29 16:14:15.479,186.49,55.0
2018-06-29 16:14:15.479,186.49,445.0
2018-06-29 16:14:15.479,186.49,10.0
2018-06-29 16:14:15.479,186.49,100.0
2018-06-29 16:14:15.480,186.49,200.0
2018-06-29 16:14:15.480,186.49,455.0
2018-06-29 16:14:15.480,186.49,2.0
2018-06-29 16:14:15.480,186.49,100.0
2018-06-29 16:14:15.480,186.49,455.0
2018-06-29 16:14:15.480,186.49,10.0
2018-06-29 16:14:15.480,186.495,300.0
2018-06-29 16:14:16.135,186.4852,50.0
2018-06-29 16:14:16.336,186.48,1.0
2018-06-29 16:14:16.819,186.4953,27.0
2018-06-29 16:14:17.488,186.48,50.0
2018-06-29 16:14:17.488,186.48,17.0
2018-06-29 16:14:17.488,186.48,33.0
2018-06-29 16:14:17.488,186.48,1.0
2018-06-29 16:14:17.488,186.48,1.0
2018-06-29 16:14:17.488,186.48,1.0
2018-06-29 16:14:17.488,186.48,100.0
2018-06-29 16:14:17.488,186.48,200.0
2018-06-29 16:14:17.488,186.48,100.0
2018-06-29 16:14:17.488,186.48,1.0
2018-06-29 16:14:17.488,186.48,1.0
2018-06-29 16:14:17.488,186.48,72.0
2018-06-29 16:14:17.488,186.48,28.0
2018-06-29 16:14:17.488,186.48,100.0
2018-06-29 16:14:17.489,186.48,50.0
2018-06-29 16:14:17.489,186.48,50.0
2018-06-29 16:14:17.489,186.48,100.0
2018-06-29 16:14:17.489,186.48,100.0
2018-06-29 16:14:17.489,186.48,50.0
2018-06-29 16:14:17.489,186.48,50.0
2018-06-29 16:14:17.967,186.479,10.0
2018-06-29 16:14:18.424,186.479,1.0
2018-06-29 16:14:18.883,186.46,7.0
2018-06-29 16:14:19.337,186.48,100.0
2018-06-29 16:14:20.060,186.4889,95.0
2018-06-29 16:14:21.630,186.48,200.0
2018-06-29 16:14:23.011,186.475,22.0
2018-06-29 16:14:23.017,186.47,100.0
2018-06-29 16:14:24.144,186.47,100.0
2018-06-29 16:14:25.079,186.46,100.0
2018-06-29 16:14:25.079,186.46,100.0
2018-06-29 16:14:25.079,186.46,100.0
2018-06-29 16:14:27.103,186.46,400.0
2018-06-29 16:14:27.471,186.47,100.0
2018-06-29 16:14:27.471,186.47,10.0
2018-06-29 16:14:27.471,186.47,100.0
2018-06-29 16:14:27.471,186.47,100.0
2018-06-29 16:14:27.471,186.47,100.0
2018-06-29 16:14:27.472,186.47,100.0
2018-06-29 16:14:27.472,186.47,100.0
2018-06-29 16:14:27.472,186.47,90.0
2018-06-29 16:14:27.472,186.47,100.0
2018-06-29 16:14:27.854,186.4601,57.0
2018-06-29 16:14:27.948,186.476,150.0
2018-06-29 16:14:28.814,186.4678,1.0
2018-06-29 16:14:29.017,186.4601,1.0
2018-06-29 16:14:30.743,186.46,1.0
2018-06-29 16:14:31.470,186.45,100.0
2018-06-29 16:14:31.471,186.47,100.0
2018-06-29 16:14:31.471,186.47,100.0
2018-06-29 16:14:31.876,186.4621,25.0
2018-06-29 16:14:33.113,186.4669,26.0
2018-06-29 16:14:33.304,186.46,10.0
2018-06-29 16:14:33.470,186.46,9.0
2018-06-29 16:14:35.338,186.45,20.0
2018-06-29 16:14:35.338,186.45,71.0
2018-06-29 16:14:35.338,186.45,10.0
2018-06-29 16:14:35.338,186.45,90.0
2018-06-29 16:14:35.338,186.45,109.0
2018-06-29 16:14:35.338,186.45,200.0
2018-06-29 16:14:35.338,186.45,10.0
2018-06-29 16:14:35.339,186.45,1.0
2018-06-29 16:14:35.360,186.45,1.0
2018-06-29 16:14:35.471,186.45,26.0
2018-06-29 16:14:35.471,186.46,100.0
2018-06-29 16:14:35.471,186.46,69.0
2018-06-29 16:14:35.471,186.46,4.0
2018-06-29 16:14:35.471,186.46,1.0
2018-06-29 16:14:35.471,186.46,100.0
2018-06-29 16:14:35.471,186.46,100.0
2018-06-29 16:14:35.471,186.46,100.0
2018-06-29 16:14:35.471,186.46,300.0
2018-06-29 16:14:35.471,186.46,200.0
2018-06-29 16:14:35.582,186.45,100.0
2018-06-29 16:14:35.582,186.45,5.0
2018-06-29 16:14:35.586,186.45,94.0
2018-06-29 16:14:35.586,186.45,400.0
2018-06-29 16:14:36.697,186.44,48.0
2018-06-29 16:14:36.703,186.46,72.0
2018-06-29 16:14:37.356,186.45,100.0
2018-06-29 16:14:38.512,186.46,16.0
2018-06-29 16:14:38.825,186.454,200.0
2018-06-29 16:14:38.831,186.44,100.0
2018-06-29 16:14:38.833,186.454,100.0
2018-06-29 16:14:38.835,186.44,200.0
2018-06-29 16:14:38.835,186.44,100.0
2018-06-29 16:14:38.835,186.44,100.0
2018-06-29 16:14:38.835,186.44,100.0
2018-06-29 16:14:38.835,186.44,3.0
2018-06-29 16:14:38.835,186.44,97.0
2018-06-29 16:14:38.837,186.454,100.0
2018-06-29 16:14:38.838,186.454,200.0
2018-06-29 16:14:38.838,186.454,100.0
2018-06-29 16:14:38.839,186.454,100.0
2018-06-29 16:14:38.839,186.454,97.0
2018-06-29 16:14:38.848,186.43,200.0
2018-06-29 16:14:38.848,186.43,100.0
2018-06-29 16:14:38.848,186.43,200.0
2018-06-29 16:14:38.849,186.43,100.0
2018-06-29 16:14:38.849,186.43,400.0
2018-06-29 16:14:38.849,186.43,100.0
2018-06-29 16:14:38.849,186.43,100.0
2018-06-29 16:14:38.849,186.43,100.0
2018-06-29 16:14:38.849,186.43,100.0
2018-06-29 16:14:38.850,186.444,100.0
2018-06-29 16:14:38.851,186.444,200.0
2018-06-29 16:14:38.851,186.44,100.0
2018-06-29 16:14:38.852,186.44,400.0
2018-06-29 16:14:38.852,186.44,200.0
2018-06-29 16:14:38.853,186.44,100.0
2018-06-29 16:14:39.593,186.4201,100.0
2018-06-29 16:14:39.606,186.4322,50.0
2018-06-29 16:14:39.750,186.42,2.0
2018-06-29 16:14:39.774,186.42,98.0
2018-06-29 16:14:40.193,186.425,100.0
2018-06-29 16:14:40.195,186.42,102.0
2018-06-29 16:14:40.197,186.4201,100.0
2018-06-29 16:14:40.197,186.4227,102.0
2018-06-29 16:14:41.024,186.43,154.0
2018-06-29 16:14:44.179,186.4248,10.0
2018-06-29 16:14:44.580,186.42,98.0
2018-06-29 16:14:44.580,186.42,4.0
2018-06-29 16:14:44.580,186.42,2.0
2018-06-29 16:14:44.582,186.425,98.0
2018-06-29 16:14:44.583,186.421,2.0
2018-06-29 16:14:44.586,186.42,1.0
2018-06-29 16:14:44.586,186.42,1.0
2018-06-29 16:14:44.586,186.42,1.0
2018-06-29 16:14:44.586,186.42,1.0
2018-06-29 16:14:44.587,186.42,36.0
2018-06-29 16:14:44.587,186.41,100.0
2018-06-29 16:14:44.589,186.425,1.0
2018-06-29 16:14:44.589,186.425,1.0
2018-06-29 16:14:44.590,186.425,1.0
2018-06-29 16:14:44.590,186.425,1.0
2018-06-29 16:14:48.097,186.404,15.0
2018-06-29 16:14:49.134,186.4,100.0
2018-06-29 16:14:49.134,186.4,95.0
2018-06-29 16:14:49.134,186.4,100.0
2018-06-29 16:14:49.134,186.4,100.0
2018-06-29 16:14:49.134,186.4,100.0
2018-06-29 16:14:49.153,186.4,3.0
2018-06-29 16:14:49.153,186.4,100.0
2018-06-29 16:14:49.153,186.4,1.0
2018-06-29 16:14:49.879,186.41,50.0
2018-06-29 16:14:49.917,186.41,100.0
2018-06-29 16:14:50.364,186.42,1.0
2018-06-29 16:14:50.364,186.42,100.0
2018-06-29 16:14:50.514,186.4177,18.0
2018-06-29 16:14:50.706,186.4126,5.0
2018-06-29 16:14:50.781,186.42,91.0
2018-06-29 16:14:51.371,186.42,92.0
2018-06-29 16:14:51.371,186.42,6.0
2018-06-29 16:14:51.371,186.42,1.0
2018-06-29 16:14:51.371,186.42,1.0
2018-06-29 16:14:51.371,186.42,100.0
2018-06-29 16:14:52.134,186.41,100.0
2018-06-29 16:14:56.641,186.42,100.0
2018-06-29 16:14:57.586,186.4139,30.0
2018-06-29 16:14:58.121,186.42,50.0
2018-06-29 16:14:59.107,186.41,100.0
2018-06-29 16:14:59.107,186.41,1.0
2018-06-29 16:14:59.107,186.41,100.0
2018-06-29 16:14:59.108,186.41,100.0
2018-06-29 16:14:59.108,186.41,200.0
2018-06-29 16:14:59.108,186.41,97.0
2018-06-29 16:14:59.108,186.41,3.0
2018-06-29 16:14:59.108,186.4,100.0
2018-06-29 16:14:59.108,186.4,100.0
2018-06-29 16:14:59.108,186.4,100.0
2018-06-29 16:14:59.108,186.4,44.0
2018-06-29 16:14:59.108,186.4,58.0
2018-06-29 16:14:59.108,186.4,1.0
2018-06-29 16:14:59.109,186.4,50.0
2018-06-29 16:14:59.109,186.4,17.0
2018-06-29 16:14:59.109,186.4,32.0
2018-06-29 16:15:00.664,186.4,100.0
2018-06-29 16:15:00.665,186.4,64.0
2018-06-29 16:15:00.665,186.4,36.0
2018-06-29 16:15:01.179,186.39,100.0
2018-06-29 16:15:02.620,186.4,100.0
2018-06-29 16:15:02.620,186.4,100.0
2018-06-29 16:15:03.146,186.3952,38.0
2018-06-29 16:15:03.156,186.4,1.0
2018-06-29 16:15:03.420,186.4025,12.0
2018-06-29 16:15:03.803,186.4,9.0
2018-06-29 16:15:03.823,186.41,2.0
2018-06-29 16:15:04.014,186.41,100.0
2018-06-29 16:15:04.014,186.41,100.0
2018-06-29 16:15:04.014,186.41,1.0
2018-06-29 16:15:04.014,186.41,100.0
2018-06-29 16:15:04.015,186.41,100.0
2018-06-29 16:15:04.015,186.41,100.0
2018-06-29 16:15:04.023,186.42,50.0
2018-06-29 16:15:04.758,186.414,1400.0
2018-06-29 16:15:05.759,186.41,100.0
2018-06-29 16:15:07.652,186.42,10.0
2018-06-29 16:15:08.215,186.41,30.0
2018-06-29 16:15:08.621,186.415,100.0
2018-06-29 16:15:08.626,186.41,500.0
2018-06-29 16:15:08.626,186.41,100.0
2018-06-29 16:15:08.626,186.41,10.0
2018-06-29 16:15:08.626,186.41,100.0
2018-06-29 16:15:08.626,186.41,100.0
2018-06-29 16:15:08.626,186.41,100.0
2018-06-29 16:15:08.629,186.4,100.0
2018-06-29 16:15:08.629,186.4,100.0
2018-06-29 16:15:08.629,186.4,100.0
2018-06-29 16:15:08.634,186.39,290.0
2018-06-29 16:15:09.204,186.3945,3.0
2018-06-29 16:15:09.469,186.4,3.0
2018-06-29 16:15:09.469,186.4,97.0
2018-06-29 16:15:09.821,186.402,500.0
2018-06-29 16:15:10.470,186.41,100.0
2018-06-29 16:15:10.470,186.41,100.0
2018-06-29 16:15:10.470,186.41,200.0
2018-06-29 16:15:10.470,186.41,100.0
2018-06-29 16:15:11.154,186.41,100.0
2018-06-29 16:15:11.317,186.41,10.0
2018-06-29 16:15:11.317,186.41,100.0
2018-06-29 16:15:11.727,186.4182,21.0
2018-06-29 16:15:13.107,186.42,100.0
2018-06-29 16:15:13.921,186.415,200.0
2018-06-29 16:15:16.239,186.42,100.0
2018-06-29 16:15:16.239,186.42,100.0
2018-06-29 16:15:16.239,186.42,12.0
2018-06-29 16:15:16.239,186.42,100.0
2018-06-29 16:15:16.239,186.42,4.0
2018-06-29 16:15:16.239,186.42,9.0
2018-06-29 16:15:16.471,186.43,100.0
2018-06-29 16:15:16.471,186.43,100.0
2018-06-29 16:15:16.471,186.43,100.0
2018-06-29 16:15:16.471,186.43,100.0
2018-06-29 16:15:17.019,186.434,83.0
2018-06-29 16:15:20.471,186.44,100.0
2018-06-29 16:15:20.471,186.44,99.0
2018-06-29 16:15:20.471,186.44,100.0
2018-06-29 16:15:20.471,186.44,1.0
2018-06-29 16:15:20.471,186.44,200.0
2018-06-29 16:15:20.471,186.44,1.0
2018-06-29 16:15:20.515,186.44,100.0
2018-06-29 16:15:21.619,186.45,500.0
2018-06-29 16:15:21.619,186.45,36.0
2018-06-29 16:15:21.620,186.45,30.0
2018-06-29 16:15:22.578,186.455,100.0
2018-06-29 16:15:23.091,186.451,10.0
2018-06-29 16:15:23.332,186.455,100.0
2018-06-29 16:15:24.331,186.4599,10.0
